code,name,date,size,value,profitability,investment,momentum,market
600760.SH,中航沈飞,20210501,0.0854,0.1230,3.5479,91.0946,1.1140,1.1266
600760.SH,中航沈飞,20210601,0.1058,0.0993,3.5479,91.0946,1.2807,1.1242
600760.SH,中航沈飞,20210701,0.1101,0.0923,3.5479,91.0946,1.0829,1.0643
600760.SH,中航沈飞,20210801,0.1413,0.0720,3.5479,91.0946,1.2391,0.9553
600760.SH,中航沈飞,20210901,0.1565,0.0689,3.5479,91.0946,1.4205,1.0173
600760.SH,中航沈飞,20211001,0.1306,0.0825,3.5479,91.0946,1.4782,1.0660
600760.SH,中航沈飞,20211101,0.1480,0.0747,3.5479,91.0946,1.8376,1.0546
600760.SH,中航沈飞,20211201,0.1428,0.0774,3.5479,91.0946,1.3186,0.9746
600760.SH,中航沈飞,20220101,0.1321,0.0837,3.5479,91.0946,1.1294,1.0239
600760.SH,中航沈飞,20220201,0.1015,0.1089,3.5479,91.0946,0.7614,0.9810
600760.SH,中航沈飞,20220301,0.1138,0.0972,3.5479,91.0946,0.6836,0.9568
600760.SH,中航沈飞,20220401,0.1108,0.1030,3.8049,-8.1964,0.8244,0.8425
600760.SH,中航沈飞,20220501,0.1031,0.1157,3.8049,-8.1964,0.6609,0.7602
600760.SH,中航沈飞,20220601,0.1118,0.1007,3.8049,-8.1964,0.7706,0.8130
600760.SH,中航沈飞,20220701,0.1209,0.0930,3.8049,-8.1964,0.8943,0.8791
600760.SH,中航沈飞,20220801,0.1188,0.0947,3.8049,-8.1964,1.1931,0.9413
600760.SH,中航沈飞,20220901,0.1148,0.1018,3.8049,-8.1964,1.0555,0.8725
600760.SH,中航沈飞,20221001,0.1195,0.0978,3.8049,-8.1964,1.0899,0.8791
600760.SH,中航沈飞,20221101,0.1348,0.0914,3.8049,-8.1964,1.4617,0.9103
600760.SH,中航沈飞,20221201,0.1230,0.1002,3.8049,-8.1964,1.1138,0.9805
600760.SH,中航沈飞,20230101,0.1185,0.1040,3.8049,-8.1964,0.9699,0.8454
600760.SH,中航沈飞,20230201,0.1202,0.1025,3.8049,-8.1964,0.9984,1.0014
600760.SH,中航沈飞,20230301,0.1136,0.1084,3.8049,-8.1964,0.9840,1.0460
600760.SH,中航沈飞,20230401,0.1066,0.1156,5.2673,-5.6602,0.8833,1.1572
600760.SH,中航沈飞,20230501,0.1114,0.0521,5.2673,-5.6602,0.7937,1.2837
600760.SH,中航沈飞,20230601,0.1166,0.0497,5.2673,-5.6602,0.9470,1.0312
600760.SH,中航沈飞,20230701,0.1279,0.0392,5.2673,-5.6602,1.0817,1.0692
600760.SH,中航沈飞,20230801,0.1186,0.1093,5.2673,-5.6602,0.9893,1.0195
600760.SH,中航沈飞,20230901,0.1227,0.1107,5.2673,-5.6602,1.0859,0.9165
600760.SH,中航沈飞,20231001,0.1190,0.1141,5.2673,-5.6602,1.1217,0.9130
600760.SH,中航沈飞,20231101,0.1163,0.1244,5.2673,-5.6602,1.0337,0.8397
600760.SH,中航沈飞,20231201,0.1170,0.1236,5.2673,-5.6602,1.0057,0.9045
600760.SH,中航沈飞,20240101,0.1167,0.1240,5.2673,-5.6602,0.9373,0.8776
600760.SH,中航沈飞,20240201,0.0984,0.1534,5.2673,-5.6602,0.8269,0.7471
600760.SH,中航沈飞,20240301,0.1068,0.1413,5.2673,-5.6602,0.8590,0.9378
600760.SH,中航沈飞,20240401,0.1002,0.1507,5.8312,11.0398,0.8492,0.9589
600760.SH,中航沈飞,20240501,0.1065,0.1487,5.8312,11.0398,0.9175,1.0524
600760.SH,中航沈飞,20240601,0.1096,0.1444,5.8312,11.0398,0.9417,1.0352
600760.SH,中航沈飞,20240701,0.1105,0.1332,5.8312,11.0398,0.9601,0.9952
600760.SH,中航沈飞,20240801,0.1183,0.1244,5.8312,11.0398,1.2335,1.1028
600760.SH,中航沈飞,20240901,0.1120,0.1405,5.8312,11.0398,1.0877,0.9013
600760.SH,中航沈飞,20241001,0.1416,0.1111,5.8312,11.0398,1.2962,1.1803
600760.SH,中航沈飞,20241101,0.1260,0.1266,5.8312,11.0398,1.2105,1.1048
600760.SH,中航沈飞,20241201,0.1372,0.1163,5.8312,11.0398,1.2621,1.1443
600795.SH,国电电力,20010201,0.0171,0.2385,6.5774,945.9479,1.0874,0.9420
600795.SH,国电电力,20010301,0.0161,0.2529,6.5774,945.9479,0.9977,0.6772
600795.SH,国电电力,20010401,0.0181,0.2257,7.8754,4.3353,1.1311,1.0795
600795.SH,国电电力,20010501,0.0166,0.2457,7.8754,4.3353,1.0498,1.0661
600795.SH,国电电力,20010601,0.0158,0.2578,7.8754,4.3353,0.9983,1.1681
600795.SH,国电电力,20010701,0.0165,0.2471,7.8754,4.3353,1.0336,1.1389
600795.SH,国电电力,20010801,0.0159,0.2568,7.8754,4.3353,0.8876,0.8768
600795.SH,国电电力,20010901,0.0154,0.2765,7.8754,4.3353,0.9663,0.8920
600795.SH,国电电力,20011001,0.0131,0.3261,7.8754,4.3353,0.7308,0.7286
600795.SH,国电电力,20011101,0.0129,0.3421,7.8754,4.3353,0.7560,0.6643
600795.SH,国电电力,20011201,0.0127,0.3454,7.8754,4.3353,0.7790,0.6618
600795.SH,国电电力,20020101,0.0125,0.3529,7.8754,4.3353,0.7738,0.5940
600795.SH,国电电力,20020201,0.0125,0.3414,7.8754,4.3353,0.8201,0.6388
600795.SH,国电电力,20020301,0.0133,0.3221,7.8754,4.3353,0.8738,0.6933
600795.SH,国电电力,20020401,0.0133,0.3209,5.1681,99.1785,1.0241,0.8287
600795.SH,国电电力,20020501,0.0133,0.3311,5.1681,99.1785,1.0754,0.9761
600795.SH,国电电力,20020601,0.0124,0.3570,5.1681,99.1785,1.0236,0.7557
600795.SH,国电电力,20020701,0.0133,0.3328,5.1681,99.1785,1.0540,1.1072
600795.SH,国电电力,20020801,0.0137,0.3338,5.1681,99.1785,1.0849,1.2172
600795.SH,国电电力,20020901,0.0138,0.3320,5.1681,99.1785,1.0312,1.1681
600795.SH,国电电力,20021001,0.0116,0.3960,5.1681,99.1785,0.9628,0.9757
600795.SH,国电电力,20021101,0.0107,0.4456,5.1681,99.1785,0.7832,0.8322
600795.SH,国电电力,20021201,0.0100,0.4736,5.1681,99.1785,0.8275,0.9065
600795.SH,国电电力,20030101,0.0099,0.4790,5.1681,99.1785,0.7581,0.6531
600795.SH,国电电力,20030201,0.0102,0.4664,5.1681,99.1785,0.7648,0.8416
600795.SH,国电电力,20030301,0.0102,0.4625,5.1681,99.1785,0.7509,0.8313
600795.SH,国电电力,20030401,0.0104,0.4563,4.6519,28.5809,0.8135,0.9172
600795.SH,国电电力,20030501,0.0135,0.3624,4.6519,28.5809,1.1616,1.0169
600795.SH,国电电力,20030601,0.0150,0.3271,4.6519,28.5809,1.4361,1.1981
600795.SH,国电电力,20030701,0.0137,0.3568,4.6519,28.5809,1.3645,1.1905
600795.SH,国电电力,20030801,0.0149,0.3423,4.6519,28.5809,1.4378,0.9713
600795.SH,国电电力,20030901,0.0144,0.3537,4.6519,28.5809,1.3724,0.8961
600795.SH,国电电力,20031001,0.0133,0.3839,4.6519,28.5809,1.2587,0.8378
600795.SH,国电电力,20031101,0.0142,0.3695,4.6519,28.5809,1.1158,0.8013
600795.SH,国电电力,20031201,0.0144,0.3652,4.6519,28.5809,0.9348,0.8088
600795.SH,国电电力,20040101,0.0171,0.3065,4.6519,28.5809,1.2031,1.0129
600795.SH,国电电力,20040201,0.0159,0.3306,4.6519,28.5809,1.0629,1.1501
600795.SH,国电电力,20040301,0.0175,0.3089,4.6519,28.5809,1.2288,1.3643
600795.SH,国电电力,20040401,0.0190,0.2853,4.9487,38.1653,1.4208,1.5765
600795.SH,国电电力,20040501,0.0180,0.3162,4.9487,38.1653,1.3399,1.3582
600795.SH,国电电力,20040601,0.0184,0.3089,4.9487,38.1653,1.3114,1.2242
600795.SH,国电电力,20040701,0.0156,0.3646,4.9487,38.1653,0.9280,0.8796
600795.SH,国电电力,20040801,0.0158,0.3809,4.9487,38.1653,0.9898,0.7849
600795.SH,国电电力,20040901,0.0162,0.3714,4.9487,38.1653,0.9433,0.6812
600795.SH,国电电力,20041001,0.0177,0.3413,4.9487,38.1653,0.9403,0.6802
600795.SH,国电电力,20041101,0.0152,0.4295,4.9487,38.1653,0.8371,0.7069
600795.SH,国电电力,20041201,0.0152,0.4301,4.9487,38.1653,0.8232,0.7712
600795.SH,国电电力,20050101,0.0135,0.4837,4.9487,38.1653,0.9156,0.8415
600795.SH,国电电力,20050201,0.0134,0.4876,4.9487,38.1653,0.8181,0.7665
600795.SH,国电电力,20050301,0.0133,0.4893,4.9487,38.1653,0.8149,0.9496
600795.SH,国电电力,20050401,0.0131,0.5096,4.5142,14.7063,0.7060,0.7297
600795.SH,国电电力,20050501,0.0137,0.4998,4.5142,14.7063,0.9028,0.7905
600795.SH,国电电力,20050601,0.0127,0.5401,4.5142,14.7063,0.8501,0.6437
600795.SH,国电电力,20050701,0.0146,0.4695,4.5142,14.7063,1.0483,0.7405
600795.SH,国电电力,20050801,0.0158,0.4370,4.5142,14.7063,1.2341,0.8353
600795.SH,国电电力,20050901,0.0159,0.4333,4.5142,14.7063,1.1979,0.8178
600795.SH,国电电力,20051001,0.0148,0.4673,4.5142,14.7063,1.2262,0.9624
600795.SH,国电电力,20051101,0.0132,0.5472,4.5142,14.7063,0.9612,0.8984
600795.SH,国电电力,20051201,0.0125,0.5770,4.5142,14.7063,0.9857,1.0643
600795.SH,国电电力,20060101,0.0146,0.4928,4.5142,14.7063,0.9659,1.1330
600795.SH,国电电力,20060201,0.0135,0.5352,4.5142,14.7063,0.8509,1.3131
600795.SH,国电电力,20060301,0.0136,0.5298,4.5142,14.7063,0.8312,1.2361
600795.SH,国电电力,20060401,0.0133,0.5434,4.5040,27.6573,0.8558,1.2471
600795.SH,国电电力,20060501,0.0147,0.5193,4.5040,27.6573,1.0496,1.6588
600795.SH,国电电力,20060601,0.0204,0.3740,4.5040,27.6573,1.4763,2.1388
600795.SH,国电电力,20060701,0.0184,0.4129,4.5040,27.6573,1.3021,1.9975
600795.SH,国电电力,20060801,0.0163,0.4664,4.5040,27.6573,1.2347,1.5708
600795.SH,国电电力,20060901,0.0126,0.6200,4.5040,27.6573,0.8848,1.5270
600795.SH,国电电力,20061001,0.0129,0.6082,4.5040,27.6573,0.9091,1.6954
600795.SH,国电电力,20061101,0.0133,0.6823,4.5040,27.6573,0.8962,1.5524
600795.SH,国电电力,20061201,0.0153,0.5923,4.5040,27.6573,0.7572,1.5368
600795.SH,国电电力,20070101,0.0155,0.5839,4.5040,27.6573,0.7682,2.2868
600795.SH,国电电力,20070201,0.0234,0.3881,4.5040,27.6573,1.2609,2.6383
600795.SH,国电电力,20070301,0.0238,0.3809,4.5040,27.6573,2.0390,2.8497
600795.SH,国电电力,20070401,0.0253,0.4251,4.8172,29.6300,2.0051,3.0735
600795.SH,国电电力,20070501,0.0382,0.2624,4.8172,29.6300,2.6835,3.8199
600795.SH,国电电力,20070601,0.0362,0.2695,4.8172,29.6300,2.4735,3.5364
600795.SH,国电电力,20070701,0.0336,0.2906,4.8172,29.6300,2.1416,1.9542
600795.SH,国电电力,20070801,0.0357,0.2738,4.8172,29.6300,1.6342,2.3971
600795.SH,国电电力,20070901,0.0415,0.2253,4.8172,29.6300,1.5254,2.7987
600795.SH,国电电力,20071001,0.0462,0.2022,4.8172,29.6300,1.8153,2.6610
600795.SH,国电电力,20071101,0.0475,0.2743,4.8172,29.6300,1.2320,2.2046
600795.SH,国电电力,20071201,0.0409,0.3189,4.8172,29.6300,1.0172,1.3459
600795.SH,国电电力,20080101,0.0501,0.2601,4.8172,29.6300,1.3298,1.7563
600795.SH,国电电力,20080201,0.0430,0.3134,4.8172,29.6300,1.0389,0.9658
600795.SH,国电电力,20080301,0.0519,0.2585,4.8172,29.6300,1.1803,0.7117
600795.SH,国电电力,20080401,0.0368,0.3560,0.3413,15.3227,0.7942,0.4200
600795.SH,国电电力,20080501,0.0403,0.3289,0.3413,15.3227,0.8142,0.4225
600795.SH,国电电力,20080601,0.0454,0.2918,0.3413,15.3227,1.0615,0.5265
600795.SH,国电电力,20080701,0.0335,0.3958,0.3413,15.3227,0.7428,0.3016
600795.SH,国电电力,20080801,0.0338,0.3919,0.3413,15.3227,0.8189,0.4357
600795.SH,国电电力,20080901,0.0275,0.5291,0.3413,15.3227,0.5560,0.3536
600795.SH,国电电力,20081001,0.0328,0.4430,0.3413,15.3227,0.8593,0.4791
600795.SH,国电电力,20081101,0.0295,0.4834,0.3413,15.3227,0.7497,0.2573
600795.SH,国电电力,20081201,0.0343,0.4166,0.3413,15.3227,0.7836,0.3377
600795.SH,国电电力,20090101,0.0315,0.4534,0.3413,15.3227,0.8663,0.4911
600795.SH,国电电力,20090201,0.0326,0.4374,0.3413,15.3227,0.9472,0.5380
600795.SH,国电电力,20090301,0.0331,0.4310,0.3413,15.3227,1.1488,0.7676
600795.SH,国电电力,20090401,0.0352,0.4026,2.6797,30.6107,1.0321,1.0644
600795.SH,国电电力,20090501,0.0348,0.4148,2.6797,30.6107,1.1542,1.9238
600795.SH,国电电力,20090601,0.0355,0.4071,2.6797,30.6107,1.0224,1.8803
600795.SH,国电电力,20090701,0.0380,0.3797,2.6797,30.6107,1.2513,2.4732
600795.SH,国电电力,20090801,0.0466,0.3148,2.6797,30.6107,1.4288,2.5622
600795.SH,国电电力,20090901,0.0348,0.4212,2.6797,30.6107,1.0845,1.5353
600795.SH,国电电力,20091001,0.0371,0.3952,2.6797,30.6107,1.0229,1.3148
600795.SH,国电电力,20091101,0.0417,0.3690,2.6797,30.6107,1.1609,1.4085
600795.SH,国电电力,20091201,0.0396,0.3883,2.6797,30.6107,1.1259,1.4060
600795.SH,国电电力,20100101,0.0395,0.3894,2.6797,30.6107,1.0633,1.1949
600795.SH,国电电力,20100201,0.0368,0.4283,2.6797,30.6107,0.8246,0.7893
600795.SH,国电电力,20100301,0.0404,0.3902,2.6797,30.6107,1.1353,1.2879
600795.SH,国电电力,20100401,0.0450,0.3485,2.6895,25.3980,1.2530,1.2324
600795.SH,国电电力,20100501,0.0435,0.3588,2.6895,25.3980,1.1100,0.9265
600795.SH,国电电力,20100601,0.0377,0.4168,2.6895,25.3980,0.9738,0.6858
600795.SH,国电电力,20100701,0.0400,0.5824,2.6895,25.3980,0.8952,0.5588
600795.SH,国电电力,20100801,0.0446,0.4114,2.6895,25.3980,1.0439,0.7949
600795.SH,国电电力,20100901,0.0403,0.4557,2.6895,25.3980,0.9277,0.7773
600795.SH,国电电力,20101001,0.0414,0.4434,2.6895,25.3980,0.8088,0.7543
600795.SH,国电电力,20101101,0.0425,0.4423,2.6895,25.3980,0.8633,1.0714
600795.SH,国电电力,20101201,0.0390,0.4816,2.6895,25.3980,0.8910,1.1672
600795.SH,国电电力,20110101,0.0470,0.5987,2.6895,25.3980,0.9361,1.3229
600795.SH,国电电力,20110201,0.0453,0.6212,2.6895,25.3980,0.8237,1.1072
600795.SH,国电电力,20110301,0.0466,0.6027,2.6895,25.3980,0.8974,1.2019
600795.SH,国电电力,20110401,0.0473,0.5242,2.7070,18.4940,0.9244,1.1978
600795.SH,国电电力,20110501,0.0523,0.4835,2.7070,18.4940,0.9854,0.9595
600795.SH,国电电力,20110601,0.0470,0.5390,2.7070,18.4940,0.9998,0.9510
600795.SH,国电电力,20110701,0.0454,0.5233,2.7070,18.4940,0.9998,0.9698
600795.SH,国电电力,20110801,0.0425,0.5594,2.7070,18.4940,0.9632,0.9422
600795.SH,国电电力,20110901,0.0382,0.6310,2.7070,18.4940,0.8666,0.8086
600795.SH,国电电力,20111001,0.0346,0.6955,2.7070,18.4940,0.7670,0.6858
600795.SH,国电电力,20111101,0.0399,0.6579,2.7070,18.4940,0.7814,0.7442
600795.SH,国电电力,20111201,0.0400,0.6553,2.7070,18.4940,0.8805,0.7503
600795.SH,国电电力,20120101,0.0425,0.6173,2.7070,18.4940,0.9425,0.6697
600795.SH,国电电力,20120201,0.0423,0.6196,2.7070,18.4940,1.0108,0.7382
600795.SH,国电电力,20120301,0.0430,0.6107,2.7070,18.4940,1.1082,0.9007
600795.SH,国电电力,20120401,0.0396,0.6920,3.4298,13.9343,1.1366,0.9251
600795.SH,国电电力,20120501,0.0400,0.6913,3.4298,13.9343,1.0161,0.9468
600795.SH,国电电力,20120601,0.0391,0.7077,3.4298,13.9343,0.9546,1.0310
600795.SH,国电电力,20120701,0.0413,0.6334,3.4298,13.9343,1.0061,1.0224
600795.SH,国电电力,20120801,0.0413,0.6334,3.4298,13.9343,0.9836,0.8585
600795.SH,国电电力,20120901,0.0386,0.6950,3.4298,13.9343,0.9570,0.7423
600795.SH,国电电力,20121001,0.0366,0.7330,3.4298,13.9343,0.9671,0.8657
600795.SH,国电电力,20121101,0.0376,0.7455,3.4298,13.9343,0.9791,0.7721
600795.SH,国电电力,20121201,0.0353,0.7943,3.4298,13.9343,0.9570,0.7276
600795.SH,国电电力,20130101,0.0402,0.6969,3.4298,13.9343,0.9743,1.0345
600795.SH,国电电力,20130201,0.0481,0.6655,3.4298,13.9343,1.0685,1.2499
600795.SH,国电电力,20130301,0.0477,0.6703,3.4298,13.9343,1.0825,1.3150
600795.SH,国电电力,20130401,0.0508,0.6817,4.1106,9.2984,1.2373,1.1399
600795.SH,国电电力,20130501,0.0494,0.7294,4.1106,9.2984,1.1562,1.1014
600795.SH,国电电力,20130601,0.0462,0.7326,4.1106,9.2984,1.2018,1.3259
600795.SH,国电电力,20130701,0.0405,0.8355,4.1106,9.2984,0.9084,0.7663
600795.SH,国电电力,20130801,0.0396,0.8537,4.1106,9.2984,0.8459,0.7117
600795.SH,国电电力,20130901,0.0401,0.8924,4.1106,9.2984,0.8917,0.8070
600795.SH,国电电力,20131001,0.0403,0.8886,4.1106,9.2984,0.8186,0.9502
600795.SH,国电电力,20131101,0.0443,0.8524,4.1106,9.2984,0.9730,0.9699
600795.SH,国电电力,20131201,0.0445,0.8491,4.1106,9.2984,0.9394,0.9371
600795.SH,国电电力,20140101,0.0403,0.9362,4.1106,9.2984,1.0303,1.1248
600795.SH,国电电力,20140201,0.0396,0.9525,4.1106,9.2984,1.0172,1.0355
600795.SH,国电电力,20140301,0.0414,0.9127,4.1106,9.2984,0.9868,0.9626
600795.SH,国电电力,20140401,0.0407,0.9422,3.7424,0.5508,1.0167,0.8831
600795.SH,国电电力,20140501,0.0391,1.0162,3.7424,0.5508,0.8658,0.9051
600795.SH,国电电力,20140601,0.0393,1.0117,3.7424,0.5508,0.9159,0.8565
600795.SH,国电电力,20140701,0.0372,1.0078,3.7424,0.5508,0.9786,0.9418
600795.SH,国电电力,20140801,0.0403,0.9302,3.7424,0.5508,1.0643,1.1559
600795.SH,国电电力,20140901,0.0398,0.9791,3.7424,0.5508,1.0597,1.1407
600795.SH,国电电力,20141001,0.0443,0.8800,3.7424,0.5508,1.1583,1.3010
600795.SH,国电电力,20141101,0.0520,0.7914,3.7424,0.5508,1.3926,1.3740
600795.SH,国电电力,20141201,0.0519,0.7940,3.7424,0.5508,1.3740,1.6335
600795.SH,国电电力,20150101,0.0913,0.4907,3.7424,0.5508,2.1332,2.2206
600795.SH,国电电力,20150201,0.0721,0.6170,3.7424,0.5508,1.7363,1.9634
600795.SH,国电电力,20150301,0.0774,0.6333,3.7424,0.5508,1.6716,2.1247
600795.SH,国电电力,20150401,0.0863,0.5684,2.8794,1.5529,1.6872,2.3615
600795.SH,国电电力,20150501,0.1358,0.3754,2.8794,1.5529,2.1157,3.0161
600795.SH,国电电力,20150601,0.1407,0.3623,2.8794,1.5529,2.2679,2.6777
600795.SH,国电电力,20150701,0.1258,0.4053,2.8794,1.5529,1.5064,1.6761
600795.SH,国电电力,20150801,0.1022,0.4700,2.8794,1.5529,1.3202,1.2690
600795.SH,国电电力,20150901,0.0865,0.5755,2.8794,1.5529,1.1652,0.9464
600795.SH,国电电力,20151001,0.0814,0.6117,2.8794,1.5529,0.9555,0.6989
600795.SH,国电电力,20151101,0.0792,0.6447,2.8794,1.5529,0.6749,0.6119
600795.SH,国电电力,20151201,0.0792,0.6447,2.8794,1.5529,0.6189,0.5936
600795.SH,国电电力,20160101,0.0709,0.7197,2.8794,1.5529,0.5815,0.7165
600795.SH,国电电力,20160201,0.0556,0.8573,2.8794,1.5529,0.5614,0.5913
600795.SH,国电电力,20160301,0.0582,0.8197,2.8794,1.5529,0.6652,0.7179
600795.SH,国电电力,20160401,0.0605,0.7878,2.6919,4.7490,0.7642,0.9709
600795.SH,国电电力,20160501,0.0588,0.8866,2.6919,4.7490,0.7177,0.7774
600795.SH,国电电力,20160601,0.0576,0.9047,2.6919,4.7490,0.7304,0.7423
600795.SH,国电电力,20160701,0.0576,0.9047,2.6919,4.7490,0.7457,0.7071
600795.SH,国电电力,20160801,0.0586,0.8527,2.6919,4.7490,1.0776,1.1663
600795.SH,国电电力,20160901,0.0595,0.8687,2.6919,4.7490,1.0847,1.2675
600795.SH,国电电力,20161001,0.0590,0.8773,2.6919,4.7490,0.9981,1.0005
600795.SH,国电电力,20161101,0.0595,0.8909,2.6919,4.7490,1.0596,1.1026
600795.SH,国电电力,20161201,0.0648,0.8181,2.6919,4.7490,1.1508,1.2155
600795.SH,国电电力,20170101,0.0629,0.8436,2.6919,4.7490,1.1233,1.1078
600795.SH,国电电力,20170201,0.0637,0.8332,2.6919,4.7490,1.0873,1.1124
600795.SH,国电电力,20170301,0.0652,0.8131,2.6919,4.7490,1.0958,1.0982
600795.SH,国电电力,20170401,0.0650,0.7599,1.0136,1.0554,1.1016,1.1381
600795.SH,国电电力,20170501,0.0654,0.8106,1.0136,1.0554,1.1200,1.0320
600795.SH,国电电力,20170601,0.0686,0.7735,1.0136,1.0554,1.0768,0.9257
600795.SH,国电电力,20170901,0.0755,0.6842,1.0136,1.0554,1.0846,1.0645
600795.SH,国电电力,20171001,0.0656,0.7867,1.0136,1.0554,1.0504,1.0701
600795.SH,国电电力,20171101,0.0660,0.7920,1.0136,1.0554,1.0343,1.1381
600795.SH,国电电力,20171201,0.0666,0.7849,1.0136,1.0554,0.9991,1.1147
600795.SH,国电电力,20180101,0.0617,0.8475,1.0136,1.0554,0.8938,1.0641
600795.SH,国电电力,20180201,0.0601,0.8696,1.0136,1.0554,0.8938,1.1135
600795.SH,国电电力,20180301,0.0593,0.8811,1.0136,1.0554,0.8595,0.9445
600795.SH,国电电力,20180401,0.0580,0.8441,0.6618,-0.5904,0.8948,0.9029
600795.SH,国电电力,20180501,0.0562,0.9368,0.6618,-0.5904,0.8406,0.8384
600795.SH,国电电力,20180601,0.0558,0.9433,0.6618,-0.5904,0.8331,0.8809
600795.SH,国电电力,20180701,0.0517,1.0186,0.6618,-0.5904,0.8399,0.7583
600795.SH,国电电力,20180801,0.0534,0.9556,0.6618,-0.5904,0.9187,0.7028
600795.SH,国电电力,20180901,0.0501,1.0325,0.6618,-0.5904,0.8901,0.7334
600795.SH,国电电力,20181001,0.0489,1.0574,0.6618,-0.5904,0.8850,0.8138
600795.SH,国电电力,20181101,0.0479,1.0958,0.6618,-0.5904,0.8855,0.7408
600795.SH,国电电力,20181201,0.0495,1.0610,0.6618,-0.5904,0.9037,0.7279
600795.SH,国电电力,20190101,0.0501,0.9951,0.6618,-0.5904,1.0072,0.7904
600795.SH,国电电力,20190201,0.0483,1.0316,0.6618,-0.5904,0.8633,0.8271
600795.SH,国电电力,20190301,0.0521,0.9576,0.6618,-0.5904,1.0232,1.1554
600795.SH,国电电力,20190401,0.0536,0.9295,1.5436,2.5450,1.0510,1.1853
600795.SH,国电电力,20190501,0.0511,1.0052,1.5436,2.5450,1.1107,1.3568
600795.SH,国电电力,20190601,0.0495,1.0371,1.5436,2.5450,1.0121,1.2330
600795.SH,国电电力,20190701,0.0503,1.0586,1.5436,2.5450,1.0079,1.3928
600795.SH,国电电力,20190801,0.0505,1.0545,1.5436,2.5450,1.0794,1.2630
600795.SH,国电电力,20190901,0.0485,1.0808,1.5436,2.5450,0.9430,0.9677
600795.SH,国电电力,20191001,0.0468,1.1217,1.5436,2.5450,0.9059,0.8968
600795.SH,国电电力,20191101,0.0460,1.1590,1.5436,2.5450,0.8734,0.9143
600795.SH,国电电力,20191201,0.0448,1.1896,1.5436,2.5450,0.9111,0.9836
600795.SH,国电电力,20200101,0.0464,1.1493,1.5436,2.5450,0.9213,1.0421
600795.SH,国电电力,20200201,0.0395,1.3493,1.5436,2.5450,0.8706,1.0279
600795.SH,国电电力,20200301,0.0424,1.2557,1.5436,2.5450,0.8537,0.9962
600795.SH,国电电力,20200401,0.0397,1.3426,2.1344,-2.0759,0.8494,0.9037
600795.SH,国电电力,20200501,0.0389,1.2902,2.1344,-2.0759,0.8541,0.9579
600795.SH,国电电力,20200601,0.0360,1.3959,2.1344,-2.0759,0.8053,0.9874
600795.SH,国电电力,20200701,0.0365,1.3732,2.1344,-2.0759,0.7906,0.9600
600795.SH,国电电力,20200801,0.0405,1.2157,2.1344,-2.0759,0.9439,1.2073
600795.SH,国电电力,20200901,0.0401,1.2650,2.1344,-2.0759,1.0027,1.3360
600795.SH,国电电力,20201001,0.0401,1.2650,2.1344,-2.0759,1.0221,1.3184
600795.SH,国电电力,20201101,0.0393,1.3004,2.1344,-2.0759,1.0117,1.2459
600795.SH,国电电力,20201201,0.0424,1.2039,2.1344,-2.0759,1.2134,1.3631
600795.SH,国电电力,20210101,0.0434,1.1767,2.1344,-2.0759,1.2493,1.3029
600795.SH,国电电力,20210201,0.0407,1.2563,2.1344,-2.0759,1.0294,1.0954
600795.SH,国电电力,20210301,0.0415,1.2326,2.1344,-2.0759,1.0195,1.0637
600795.SH,国电电力,20210401,0.0458,1.1162,-0.9051,-0.6612,1.1337,1.1336
600795.SH,国电电力,20210501,0.0454,1.1397,-0.9051,-0.6612,1.1582,1.1266
600795.SH,国电电力,20210601,0.0478,1.0834,-0.9051,-0.6612,1.1256,1.1242
600795.SH,国电电力,20210701,0.0470,1.1016,-0.9051,-0.6612,1.0800,1.0643
600795.SH,国电电力,20210801,0.0458,1.1143,-0.9051,-0.6612,1.1087,0.9553
600795.SH,国电电力,20210901,0.0499,1.0084,-0.9051,-0.6612,1.2016,1.0173
600795.SH,国电电力,20211001,0.0558,0.8299,-0.9051,-0.6612,1.4430,1.0660
600795.SH,国电电力,20211101,0.0489,0.9463,-0.9051,-0.6612,1.2496,1.0546
600795.SH,国电电力,20211201,0.0462,1.0012,-0.9051,-0.6612,1.0671,0.9746
600795.SH,国电电力,20220101,0.0542,0.8530,-0.9051,-0.6612,1.3264,1.0239
600795.SH,国电电力,20220201,0.0496,0.9327,-0.9051,-0.6612,1.1485,0.9810
600795.SH,国电电力,20220301,0.0508,0.9098,-0.9051,-0.6612,1.1417,0.9568
600795.SH,国电电力,20220401,0.0457,1.0129,1.6938,3.7156,0.7754,0.8425
600795.SH,国电电力,20220501,0.0551,0.8087,1.6938,3.7156,1.0824,0.7602
600795.SH,国电电力,20220601,0.0626,0.7119,1.6938,3.7156,1.4173,0.8130
600795.SH,国电电力,20220701,0.0710,0.6278,1.6938,3.7156,1.2334,0.8791
600795.SH,国电电力,20220801,0.0683,0.6524,1.6938,3.7156,1.4487,0.9413
600795.SH,国电电力,20220901,0.0778,0.5904,1.6938,3.7156,1.5425,0.8725
600795.SH,国电电力,20221001,0.0740,0.6203,1.6938,3.7156,1.6151,0.8791
600795.SH,国电电力,20221101,0.0781,0.5974,1.6938,3.7156,1.4470,0.9103
600795.SH,国电电力,20221201,0.0795,0.5867,1.6938,3.7156,1.2583,0.9805
600795.SH,国电电力,20230101,0.0774,0.6029,1.6938,3.7156,1.0921,0.8454
600795.SH,国电电力,20230201,0.0705,0.6624,1.6938,3.7156,1.0420,1.0014
