code,name,date,return,size,value,profitability,investment,momentum,market
000708.SZ,中信特钢,20240701,-0.0825,0.0701,0.5233,0.0471,-0.0469,0.0018,-0.0048
000708.SZ,中信特钢,20240801,-0.0739,0.0624,0.5877,0.0471,-0.0469,-0.1190,0.1028
000708.SZ,中信特钢,20240901,0.1830,0.0573,0.6639,0.0471,-0.0469,-0.2955,-0.0987
000708.SZ,中信特钢,20241001,-0.1136,0.0706,0.5390,0.0471,-0.0469,-0.1124,0.1803
000708.SZ,中信特钢,20241101,-0.0232,0.0617,0.6345,0.0471,-0.0469,-0.3272,0.1048
000708.SZ,中信特钢,20241201,-0.0339,0.0602,0.6504,0.0471,-0.0469,-0.3572,0.1443
000725.SZ,京东方A,20010201,-0.0895,0.0099,0.1140,0.0470,0.7826,173.3592,-0.0580
000725.SZ,京东方A,20010301,0.0865,0.0096,0.1165,0.0470,0.7826,0.5390,-0.3228
000725.SZ,京东方A,20010401,0.0881,0.0111,0.1008,0.0258,0.0246,0.8623,0.0795
000725.SZ,京东方A,20010501,0.0005,0.0115,0.1817,0.0258,0.0246,1.0222,0.0661
000725.SZ,京东方A,20010601,0.0690,0.0114,0.1846,0.0258,0.0246,0.7559,0.1681
000725.SZ,京东方A,20010701,-0.1926,0.0121,0.1734,0.0258,0.0246,0.8146,0.1389
000725.SZ,京东方A,20010801,-0.0174,0.0103,0.2039,0.0258,0.0246,-0.1253,-0.1232
000725.SZ,京东方A,20010901,-0.0465,0.0096,0.2247,0.0258,0.0246,0.0054,-0.1080
000725.SZ,京东方A,20011001,-0.1313,0.0083,0.2574,0.0258,0.0246,-0.2054,-0.2714
000725.SZ,京东方A,20011101,0.0927,0.0082,0.2629,0.0258,0.0246,-0.4790,-0.3357
000725.SZ,京东方A,20011201,-0.1312,0.0088,0.2451,0.0258,0.0246,-0.3745,-0.3382
000725.SZ,京东方A,20020101,-0.0497,0.0075,0.2873,0.0258,0.0246,-0.5641,-0.4060
000725.SZ,京东方A,20020201,0.0023,0.0071,0.3024,0.0258,0.0246,-0.4270,-0.3612
000725.SZ,京东方A,20020301,0.0541,0.0071,0.3038,0.0258,0.0246,-0.4419,-0.3067
000725.SZ,京东方A,20020401,0.0024,0.0076,0.2815,0.0313,0.6817,-0.3119,-0.1713
000725.SZ,京东方A,20020501,-0.1130,0.0076,0.2778,0.0313,0.6817,-0.0834,-0.0239
000725.SZ,京东方A,20020601,0.1161,0.0066,0.3195,0.0313,0.6817,-0.3984,-0.2443
000725.SZ,京东方A,20020701,-0.0591,0.0075,0.2807,0.0313,0.6817,-0.0073,0.1072
000725.SZ,京东方A,20020801,0.0109,0.0070,0.3019,0.0313,0.6817,-0.0261,0.2172
000725.SZ,京东方A,20020901,-0.0068,0.0072,0.2977,0.0313,0.6817,-0.0088,0.1681
000725.SZ,京东方A,20021001,-0.0928,0.0071,0.3023,0.0313,0.6817,-0.1083,-0.0243
000725.SZ,京东方A,20021101,-0.1202,0.0064,0.3358,0.0313,0.6817,-0.2601,-0.1678
000725.SZ,京东方A,20021201,-0.0852,0.0056,0.3862,0.0313,0.6817,-0.2655,-0.0935
000725.SZ,京东方A,20030101,0.2220,0.0052,0.4169,0.0313,0.6817,-0.4825,-0.3469
000725.SZ,京东方A,20030201,0.0755,0.0062,0.3479,0.0313,0.6817,-0.1813,-0.1584
000725.SZ,京东方A,20030301,-0.0652,0.0068,0.3173,0.0313,0.6817,-0.0885,-0.1687
000725.SZ,京东方A,20030401,-0.0853,0.0065,0.3343,0.0461,0.8073,-0.1876,-0.0828
000725.SZ,京东方A,20030501,0.0875,0.0058,0.3595,0.0461,0.8073,-0.1694,0.0169
000725.SZ,京东方A,20030601,0.0525,0.0066,0.3162,0.0461,0.8073,0.2426,0.1981
000725.SZ,京东方A,20030701,0.1362,0.0067,0.3114,0.0461,0.8073,0.6397,0.1905
000725.SZ,京东方A,20030801,-0.0035,0.0078,0.2679,0.0461,0.8073,0.4084,-0.0287
000725.SZ,京东方A,20030901,-0.1299,0.0077,0.3006,0.0461,0.8073,0.2072,-0.1039
000725.SZ,京东方A,20031001,0.1541,0.0068,0.3440,0.0461,0.8073,0.0580,-0.1622
000725.SZ,京东方A,20031101,0.0585,0.0077,0.3273,0.0461,0.8073,0.6484,-0.1987
000725.SZ,京东方A,20031201,0.1597,0.0086,0.2930,0.0461,0.8073,0.5320,-0.1912
000725.SZ,京东方A,20040101,0.1654,0.0094,0.2699,0.0461,0.8073,0.8073,0.0129
000725.SZ,京东方A,20040201,-0.0364,0.0170,0.1481,0.0461,0.8073,1.0368,0.1501
000725.SZ,京东方A,20040301,0.0939,0.0156,0.1618,0.0461,0.8073,0.9057,0.3643
000725.SZ,京东方A,20040401,0.0524,0.0170,0.1481,0.0191,0.4623,1.9994,0.5765
000725.SZ,京东方A,20040501,-0.0093,0.0172,0.2715,0.0191,0.4623,1.4012,0.3582
000725.SZ,京东方A,20040601,-0.0316,0.0182,0.2562,0.0191,0.4623,1.1904,0.2242
000725.SZ,京东方A,20040701,-0.0042,0.0179,0.2607,0.0191,0.4623,0.5322,-0.1204
000725.SZ,京东方A,20040801,-0.2532,0.0161,0.2902,0.0191,0.4623,0.1093,-0.2151
000725.SZ,京东方A,20040901,0.1208,0.0125,0.4161,0.0191,0.4623,-0.2929,-0.3188
000725.SZ,京东方A,20041001,-0.1498,0.0151,0.3462,0.0191,0.4623,-0.2619,-0.3198
000725.SZ,京东方A,20041101,0.0035,0.0117,0.4441,0.0191,0.4623,-0.5101,-0.2931
000725.SZ,京东方A,20041201,-0.2801,0.0121,0.4297,0.0191,0.4623,-0.4787,-0.2288
000725.SZ,京东方A,20050101,-0.0316,0.0085,0.6163,0.0191,0.4623,-0.6865,-0.1585
000725.SZ,京东方A,20050201,0.2139,0.0086,0.6089,0.0191,0.4623,-0.7099,-0.2335
000725.SZ,京东方A,20050301,-0.1336,0.0105,0.4975,0.0191,0.4623,-0.3329,-0.0504
000725.SZ,京东方A,20050401,-0.3559,0.0095,0.5514,-0.0770,0.1673,-0.5924,-0.2703
000725.SZ,京东方A,20050501,-0.0024,0.0052,0.8787,-0.0770,0.1673,-0.7456,-0.2095
000725.SZ,京东方A,20050601,-0.0004,0.0056,0.8145,-0.0770,0.1673,-0.7660,-0.3563
000725.SZ,京东方A,20050701,0.0629,0.0055,0.8221,-0.0770,0.1673,-0.5622,-0.2595
000725.SZ,京东方A,20050801,0.0617,0.0060,0.7569,-0.0770,0.1673,-0.4723,-0.1647
000725.SZ,京东方A,20050901,0.0785,0.0066,0.6063,-0.0770,0.1673,-0.5649,-0.1822
000725.SZ,京东方A,20051001,-0.0538,0.0065,0.6124,-0.0770,0.1673,-0.3586,-0.0376
000725.SZ,京东方A,20051101,-0.3144,0.0065,0.5462,-0.0770,0.1673,0.3324,-0.1016
000725.SZ,京东方A,20051201,0.0242,0.0045,0.8018,-0.0770,0.1673,-0.4155,0.0643
000725.SZ,京东方A,20060101,0.3855,0.0047,0.7606,-0.0770,0.1673,-0.3854,0.1330
000725.SZ,京东方A,20060201,0.1202,0.0065,0.5480,-0.0770,0.1673,0.1342,0.3131
000725.SZ,京东方A,20060301,-0.0492,0.0072,0.4977,-0.0770,0.1673,0.3084,0.2361
000725.SZ,京东方A,20060401,-0.1936,0.0067,0.5302,-0.0954,-0.2088,-0.0475,0.2471
000725.SZ,京东方A,20060501,0.1999,0.0056,0.5175,-0.0954,-0.2088,-0.3160,0.6588
000725.SZ,京东方A,20060601,0.1065,0.0072,0.3967,-0.0954,-0.2088,1.0960,1.1388
000725.SZ,京东方A,20060701,-0.1114,0.0074,0.3862,-0.0954,-0.2088,1.4170,0.9975
000725.SZ,京东方A,20060801,0.0948,0.0063,0.4546,-0.0954,-0.2088,0.0246,0.5708
000725.SZ,京东方A,20060901,-0.0805,0.0067,0.2401,-0.0954,-0.2088,-0.0170,0.5270
000725.SZ,京东方A,20061001,-0.0607,0.0067,0.2401,-0.0954,-0.2088,-0.0750,0.6954
000725.SZ,京东方A,20061101,-0.0540,0.0079,0.4370,-0.0954,-0.2088,0.2241,0.5524
000725.SZ,京东方A,20061201,-0.0456,0.0075,0.4621,-0.0954,-0.2088,-0.2036,0.5368
000725.SZ,京东方A,20070101,0.1906,0.0072,0.4786,-0.0954,-0.2088,-0.3898,1.2868
000725.SZ,京东方A,20070201,0.4533,0.0089,0.3903,-0.0954,-0.2088,0.0304,1.6383
000725.SZ,京东方A,20070301,0.3302,0.0136,0.2550,-0.0954,-0.2088,0.8012,1.8497
000725.SZ,京东方A,20070401,0.1981,0.0168,0.1982,0.0599,-0.1917,3.2319,2.0735
000725.SZ,京东方A,20070501,0.1785,0.0190,0.1830,0.0599,-0.1917,6.0173,2.8199
000725.SZ,京东方A,20070601,-0.3933,0.0223,0.1552,0.0599,-0.1917,12.7541,2.5364
000725.SZ,京东方A,20070701,0.2335,0.0136,0.2558,0.0599,-0.1917,3.8184,0.9542
000725.SZ,京东方A,20070801,0.2806,0.0167,0.2075,0.0599,-0.1917,3.8916,1.3971
000725.SZ,京东方A,20070901,0.4017,0.0237,0.1515,0.0599,-0.1917,2.9584,1.7987
000725.SZ,京东方A,20071001,0.0726,0.0332,0.1081,0.0599,-0.1917,2.9253,1.6610
000725.SZ,京东方A,20071101,-0.1255,0.0339,0.1181,0.0599,-0.1917,2.0990,1.2046
000725.SZ,京东方A,20071201,0.2206,0.0307,0.1304,0.0599,-0.1917,0.5813,0.3459
000725.SZ,京东方A,20080101,-0.0928,0.0380,0.1054,0.0599,-0.1917,5.4268,0.7563
000725.SZ,京东方A,20080201,-0.0052,0.0329,0.1218,0.0599,-0.1917,2.4760,-0.0342
000725.SZ,京东方A,20080301,-0.0429,0.0334,0.1199,0.0599,-0.1917,1.0188,-0.2883
000725.SZ,京东方A,20080401,-0.0358,0.0297,0.1539,-0.0730,0.0418,-0.0208,-0.5800
000725.SZ,京东方A,20080501,-0.1746,0.0303,0.1602,-0.0730,0.0418,-0.1970,-0.5775
000725.SZ,京东方A,20080601,-0.3152,0.0251,0.1931,-0.0730,0.0418,-0.2811,-0.4735
000725.SZ,京东方A,20080701,0.0660,0.0173,0.2799,-0.0730,0.0418,-0.7575,-0.6984
000725.SZ,京东方A,20080801,-0.3861,0.0209,0.3483,-0.0730,0.0418,-0.6685,-0.5643
000725.SZ,京东方A,20080901,-0.1675,0.0120,0.6069,-0.0730,0.0418,-0.8560,-0.6464
000725.SZ,京东方A,20081001,-0.3808,0.0098,0.7410,-0.0730,0.0418,-0.8901,-0.5209
000725.SZ,京东方A,20081101,0.1950,0.0063,1.0908,-0.0730,0.0418,-0.9496,-0.7427
000725.SZ,京东方A,20081201,0.1295,0.0082,0.8333,-0.0730,0.0418,-0.9111,-0.6623
000725.SZ,京东方A,20090101,0.0333,0.0092,0.7414,-0.0730,0.0418,-0.7636,-0.5089
000725.SZ,京东方A,20090201,0.1864,0.0096,0.7110,-0.0730,0.0418,-0.7994,-0.4620
000725.SZ,京东方A,20090301,0.3082,0.0111,0.6163,-0.0730,0.0418,-0.2682,-0.2324
000725.SZ,京东方A,20090401,0.0046,0.0138,0.4948,-0.0029,1.1959,0.7514,0.0644
000725.SZ,京东方A,20090501,0.0460,0.0148,0.3742,-0.0029,1.1959,3.4197,0.9238
000725.SZ,京东方A,20090601,0.1143,0.0150,0.3685,-0.0029,1.1959,2.3544,0.8803
000725.SZ,京东方A,20090701,0.0947,0.0422,0.4098,-0.0029,1.1959,2.3035,1.4732
000725.SZ,京东方A,20090801,-0.2685,0.0470,0.3680,-0.0029,1.1959,2.3879,1.5622
000725.SZ,京东方A,20090901,0.0985,0.0370,0.4593,-0.0029,1.1959,0.4409,0.5353
000725.SZ,京东方A,20091001,0.0247,0.0385,0.4415,-0.0029,1.1959,0.0543,0.3148
000725.SZ,京东方A,20091101,0.1116,0.0389,0.4374,-0.0029,1.1959,0.0955,0.4085
000725.SZ,京东方A,20091201,0.0236,0.0434,0.3923,-0.0029,1.1959,0.2259,0.4060
000725.SZ,京东方A,20100101,-0.0710,0.0429,0.3969,-0.0029,1.1959,0.0483,0.1949
000725.SZ,京东方A,20100201,0.0102,0.0379,0.4489,-0.0029,1.1959,-0.2332,-0.2107
000725.SZ,京东方A,20100301,-0.0061,0.0409,0.4161,-0.0029,1.1959,0.4398,0.2879
000725.SZ,京东方A,20100401,-0.1175,0.0411,0.4145,-0.0535,0.7714,0.1808,0.2324
000725.SZ,京东方A,20100501,-0.1032,0.0350,0.5063,-0.0535,0.7714,-0.1169,-0.0735
000725.SZ,京东方A,20100601,-0.2550,0.0311,0.5711,-0.0535,0.7714,-0.4070,-0.3142
000725.SZ,京东方A,20100701,0.0802,0.0237,0.7488,-0.0535,0.7714,-0.6783,-0.4412
000725.SZ,京东方A,20100801,-0.0129,0.0258,0.6886,-0.0535,0.7714,-0.5687,-0.2051
000725.SZ,京东方A,20100901,-0.0098,0.0249,0.6998,-0.0535,0.7714,-0.5688,-0.2227
000725.SZ,京东方A,20101001,0.1489,0.0254,0.6861,-0.0535,0.7714,-0.5806,-0.2457
000725.SZ,京东方A,20101101,0.0027,0.0291,0.5851,-0.0535,0.7714,-0.3310,0.0714
000725.SZ,京东方A,20101201,-0.0919,0.0289,0.5885,-0.0535,0.7714,-0.1678,0.1672
000725.SZ,京东方A,20110101,-0.0568,0.0359,0.7221,-0.0535,0.7714,0.1965,0.3229
000725.SZ,京东方A,20110201,0.0301,0.0335,0.7756,-0.0535,0.7714,-0.0636,0.1072
000725.SZ,京东方A,20110301,0.0389,0.0349,0.7431,-0.0535,0.7714,0.0124,0.2019
000725.SZ,京东方A,20110401,-0.0191,0.0363,0.7154,0.0113,0.2681,0.1058,0.1978
000725.SZ,京东方A,20110501,-0.0224,0.0356,0.6817,0.0113,0.2681,-0.1705,-0.0405
000725.SZ,京东方A,20110601,0.0710,0.0343,0.7086,0.0113,0.2681,-0.2106,-0.0490
000725.SZ,京东方A,20110701,-0.0879,0.0366,0.6624,0.0113,0.2681,0.0693,-0.0302
000725.SZ,京东方A,20110801,-0.0563,0.0335,0.7239,0.0113,0.2681,0.0045,-0.0578
000725.SZ,京东方A,20110901,-0.0978,0.0315,0.7528,0.0113,0.2681,-0.1372,-0.1914
000725.SZ,京东方A,20111001,0.0282,0.0291,0.8159,0.0113,0.2681,-0.3285,-0.3142
000725.SZ,京东方A,20111101,-0.0734,0.0296,0.7680,0.0113,0.2681,-0.2761,-0.2558
000725.SZ,京东方A,20111201,-0.1535,0.0277,0.8205,0.0113,0.2681,-0.3405,-0.2497
000725.SZ,京东方A,20120101,0.0587,0.0226,1.0073,0.0113,0.2681,-0.5640,-0.3303
000725.SZ,京东方A,20120201,0.0774,0.0241,0.9450,0.0113,0.2681,-0.4482,-0.2618
000725.SZ,京东方A,20120301,-0.1028,0.0265,0.8581,0.0113,0.2681,-0.2977,-0.0993
000725.SZ,京东方A,20120401,0.0341,0.0241,0.9450,0.0027,-0.0242,-0.3030,-0.0749
000725.SZ,京东方A,20120501,0.0166,0.0246,1.0190,0.0027,-0.0242,-0.2934,-0.0532
000725.SZ,京东方A,20120601,0.0380,0.0246,1.0190,0.0027,-0.0242,-0.1600,0.0310
000725.SZ,京东方A,20120701,-0.1046,0.0258,0.9709,0.0027,-0.0242,0.2329,0.0224
000725.SZ,京东方A,20120801,0.0469,0.0233,1.0782,0.0027,-0.0242,-0.0971,-0.1415
000725.SZ,京东方A,20120901,0.0670,0.0241,1.0309,0.0027,-0.0242,-0.1402,-0.2577
000725.SZ,京东方A,20121001,0.1411,0.0253,0.9814,0.0027,-0.0242,0.1696,-0.1343
000725.SZ,京东方A,20121101,-0.0552,0.0295,0.8468,0.0027,-0.0242,0.3910,-0.2279
000725.SZ,京东方A,20121201,0.1019,0.0276,0.9049,0.0027,-0.0242,0.2195,-0.2724
000725.SZ,京东方A,20130101,0.0486,0.0303,0.8241,0.0027,-0.0242,0.3548,0.0345
000725.SZ,京东方A,20130201,-0.0504,0.0319,0.7822,0.0027,-0.0242,0.8059,0.2499
000725.SZ,京东方A,20130301,0.0621,0.0308,0.8097,0.0027,-0.0242,0.5611,0.3150
000725.SZ,京东方A,20130401,-0.0084,0.0333,0.7780,0.0372,0.3790,0.5416,0.1399
000725.SZ,京东方A,20130501,0.1302,0.0318,0.8238,0.0372,0.3790,0.1812,0.1014
000725.SZ,京东方A,20130601,-0.1746,0.0368,0.7117,0.0372,0.3790,0.6594,0.3259
000725.SZ,京东方A,20130701,-0.0586,0.0303,0.8642,0.0372,0.3790,-0.0418,-0.2337
000725.SZ,京东方A,20130801,0.0095,0.0288,0.9089,0.0372,0.3790,-0.2249,-0.2883
000725.SZ,京东方A,20130901,0.0047,0.0285,0.9378,0.0372,0.3790,-0.1189,-0.1930
000725.SZ,京东方A,20131001,0.0330,0.0288,0.9290,0.0372,0.3790,-0.2080,-0.0498
000725.SZ,京东方A,20131101,-0.0183,0.0292,0.9330,0.0372,0.3790,-0.1447,-0.0301
000725.SZ,京东方A,20131201,0.0002,0.0289,0.9417,0.0372,0.3790,-0.3462,-0.0629
000725.SZ,京东方A,20140101,-0.0093,0.0287,0.9507,0.0372,0.3790,-0.0564,0.1248
000725.SZ,京东方A,20140201,0.1315,0.0295,0.9245,0.0372,0.3790,0.0348,0.0355
000725.SZ,京东方A,20140301,-0.0663,0.0325,0.8397,0.0372,0.3790,0.2846,-0.0374
000725.SZ,京东方A,20140401,-0.0354,0.0307,0.8878,0.0237,0.4723,0.1171,-0.1169
000725.SZ,京东方A,20140501,-0.0046,0.0762,1.5576,0.0237,0.4723,-0.0154,-0.0949
000725.SZ,京东方A,20140601,0.0045,0.0755,1.5723,0.0237,0.4723,0.0096,-0.1435
000725.SZ,京东方A,20140701,0.0598,0.0769,1.5434,0.0237,0.4723,0.0178,-0.0582
000725.SZ,京东方A,20140801,-0.0087,0.0801,1.4821,0.0237,0.4723,0.1503,0.1559
000725.SZ,京东方A,20140901,0.0703,0.0805,0.9241,0.0237,0.4723,-0.0921,0.1407
000725.SZ,京东方A,20141001,0.0821,0.0872,0.8531,0.0237,0.4723,0.1522,0.3010
000725.SZ,京东方A,20141101,0.0303,0.0935,0.8077,0.0237,0.4723,0.4200,0.3740
000725.SZ,京东方A,20141201,0.2352,0.0970,0.7783,0.0237,0.4723,0.5104,0.6335
000725.SZ,京东方A,20150101,-0.0745,0.1221,0.6186,0.0237,0.4723,1.1456,1.2206
000725.SZ,京东方A,20150201,0.0162,0.1073,0.7041,0.0237,0.4723,0.7154,0.9634
000725.SZ,京东方A,20150301,0.2754,0.1122,0.6731,0.0237,0.4723,0.8477,1.1247
000725.SZ,京东方A,20150401,0.1218,0.1447,0.5221,0.0113,0.1200,1.5490,1.3615
000725.SZ,京东方A,20150501,0.1149,0.1666,0.4629,0.0113,0.1200,1.6593,2.0161
000725.SZ,京东方A,20150601,0.0297,0.1902,0.4054,0.0113,0.1200,2.0693,1.6777
000725.SZ,京东方A,20150701,-0.2871,0.1736,0.4441,0.0113,0.1200,1.2494,0.6761
000725.SZ,京东方A,20150801,-0.1703,0.1285,0.6003,0.0113,0.1200,0.3827,0.2690
000725.SZ,京东方A,20150901,-0.0913,0.1111,0.6999,0.0113,0.1200,-0.0501,-0.0536
000725.SZ,京东方A,20151001,0.0680,0.1012,0.7679,0.0113,0.1200,-0.4850,-0.3011
000725.SZ,京东方A,20151101,-0.0132,0.1016,0.7679,0.0113,0.1200,-0.5405,-0.3881
000725.SZ,京东方A,20151201,0.0135,0.1034,0.7515,0.0113,0.1200,-0.6309,-0.4064
000725.SZ,京东方A,20160101,-0.2323,0.0977,0.7947,0.0113,0.1200,-0.6324,-0.2835
000725.SZ,京东方A,20160201,0.0349,0.0791,0.9819,0.0113,0.1200,-0.5799,-0.4087
000725.SZ,京东方A,20160301,0.0805,0.0858,0.9055,0.0113,0.1200,-0.3865,-0.2821
000725.SZ,京东方A,20160401,-0.0629,0.0900,0.8630,0.0114,0.3443,-0.1470,-0.0291
000725.SZ,京东方A,20160501,-0.0085,0.0854,0.9079,0.0114,0.3443,-0.3222,-0.2226
000725.SZ,京东方A,20160601,-0.0209,0.0833,0.9308,0.0114,0.3443,-0.3164,-0.2577
000725.SZ,京东方A,20160701,0.0087,0.0812,0.9508,0.0114,0.3443,-0.3644,-0.2929
000725.SZ,京东方A,20160801,0.0474,0.0816,0.9466,0.0114,0.3443,0.0480,0.1663
000725.SZ,京东方A,20160901,-0.0287,0.0844,0.9079,0.0114,0.3443,0.0671,0.2675
000725.SZ,京东方A,20161001,0.0421,0.0851,0.9004,0.0114,0.3443,-0.1140,0.0005
000725.SZ,京东方A,20161101,0.1743,0.0872,0.8849,0.0114,0.3443,0.0703,0.1026
000725.SZ,京东方A,20161201,-0.0138,0.1019,0.7567,0.0114,0.3443,0.4514,0.2155
000725.SZ,京东方A,20170101,0.1925,0.1090,0.7079,0.0114,0.3443,0.4614,0.1078
000725.SZ,京东方A,20170201,-0.0410,0.1132,0.6815,0.0114,0.3443,0.9999,0.1124
000725.SZ,京东方A,20170301,0.0519,0.1142,0.6752,0.0114,0.3443,0.7434,0.0982
000725.SZ,京东方A,20170401,0.1716,0.1251,0.6164,0.0341,0.2485,0.9923,0.1381
000725.SZ,京东方A,20170501,-0.0421,0.1441,0.5618,0.0341,0.2485,1.4373,0.0320
000725.SZ,京东方A,20170601,0.0778,0.1357,0.5968,0.0341,0.2485,0.6978,-0.0743
000725.SZ,京东方A,20170701,-0.0432,0.1448,0.5591,0.0341,0.2485,1.0006,0.0535
000725.SZ,京东方A,20170801,-0.0304,0.1382,0.5785,0.0341,0.2485,0.3223,0.0659
000725.SZ,京东方A,20170901,0.1487,0.1336,0.6046,0.0341,0.2485,0.3329,0.0645
000725.SZ,京东方A,20171001,0.4140,0.1667,0.4847,0.0341,0.2485,0.5633,0.0701
000725.SZ,京东方A,20171101,-0.1414,0.2154,0.3887,0.0341,0.2485,1.1903,0.1381
000725.SZ,京东方A,20171201,0.0844,0.1872,0.4472,0.0341,0.2485,0.7869,0.1147
000725.SZ,京东方A,20180101,0.0498,0.1994,0.4199,0.0341,0.2485,0.8146,0.0641
000725.SZ,京东方A,20180201,-0.0690,0.1973,0.4243,0.0341,0.2485,1.1235,0.1135
000725.SZ,京东方A,20180301,-0.0600,0.1984,0.4221,0.0341,0.2485,1.0717,-0.0555
000725.SZ,京东方A,20180401,-0.1879,0.1844,0.4540,0.0103,0.1871,0.4214,-0.0971
000725.SZ,京东方A,20180501,-0.0464,0.1486,0.5829,0.0103,0.1871,-0.4873,-0.1616
000725.SZ,京东方A,20180601,-0.1279,0.1406,0.6161,0.0103,0.1871,-0.3785,-0.1191
000725.SZ,京东方A,20180701,0.0619,0.1197,0.7090,0.0103,0.1871,-0.5862,-0.2417
000725.SZ,京东方A,20180801,-0.0931,0.1249,0.6794,0.0103,0.1871,-0.5773,-0.2972
000725.SZ,京东方A,20180901,-0.0762,0.1176,0.7266,0.0103,0.1871,-0.5736,-0.2666
000725.SZ,京东方A,20181001,-0.1270,0.1051,0.8133,0.0103,0.1871,-0.5950,-0.1862
000725.SZ,京东方A,20181101,0.0109,0.0981,0.8745,0.0103,0.1871,-0.5395,-0.2592
000725.SZ,京东方A,20181201,-0.0540,0.0992,0.8654,0.0103,0.1871,-0.4893,-0.2721
000725.SZ,京东方A,20190101,-0.0266,0.0898,0.9558,0.0103,0.1871,-0.4099,-0.2096
000725.SZ,京东方A,20190201,0.5898,0.0912,0.9413,0.0103,0.1871,-0.4944,-0.1729
000725.SZ,京东方A,20190301,-0.0418,0.1489,0.5762,0.0103,0.1871,0.3987,0.1554
000725.SZ,京东方A,20190401,-0.0769,0.1395,0.6153,-0.0015,0.1197,0.4891,0.1853
000725.SZ,京东方A,20190501,-0.0362,0.1155,0.7537,-0.0015,0.1197,0.6318,0.3568
000725.SZ,京东方A,20190601,-0.0000,0.1197,0.7187,-0.0015,0.1197,0.5064,0.2330
000725.SZ,京东方A,20190701,0.1773,0.1315,0.6541,-0.0015,0.1197,0.6763,0.3928
000725.SZ,京东方A,20190801,-0.0963,0.1406,0.6120,-0.0015,0.1197,1.3725,0.2630
000725.SZ,京东方A,20190901,0.0246,0.1295,0.6684,-0.0015,0.1197,-0.1566,-0.0323
000725.SZ,京东方A,20191001,-0.0480,0.1305,0.6630,-0.0015,0.1197,-0.0525,-0.1032
000725.SZ,京东方A,20191101,0.0924,0.1249,0.6945,-0.0015,0.1197,0.0004,-0.0857
000725.SZ,京东方A,20191201,0.1641,0.1354,0.6409,-0.0015,0.1197,0.2517,-0.0164
000725.SZ,京东方A,20200101,0.0397,0.1604,0.5408,-0.0015,0.1197,0.6233,0.0421
000725.SZ,京东方A,20200201,0.0381,0.1479,0.5866,-0.0015,0.1197,0.3271,0.0279
000725.SZ,京东方A,20200301,-0.2429,0.1768,0.4908,-0.0015,0.1197,0.7309,-0.0038
000725.SZ,京东方A,20200401,0.0135,0.1322,0.6561,0.0118,0.2463,-0.0196,-0.0963
000725.SZ,京东方A,20200501,-0.0133,0.1329,0.6588,0.0118,0.2463,0.0980,-0.0421
000725.SZ,京东方A,20200601,0.2588,0.1368,0.6404,0.0118,0.2463,-0.0882,-0.0126
000725.SZ,京东方A,20200701,0.0042,0.1618,0.5412,0.0118,0.2463,0.0545,-0.0400
000725.SZ,京东方A,20200801,0.1777,0.1670,0.5925,0.0118,0.2463,-0.0114,0.2073
000725.SZ,京东方A,20200901,-0.1073,0.1938,0.4513,0.0118,0.2463,0.2345,0.3360
000725.SZ,京东方A,20201001,-0.0367,0.1810,0.4834,0.0118,0.2463,0.6497,0.3184
000725.SZ,京东方A,20201101,0.1438,0.1729,0.5018,0.0118,0.2463,0.5348,0.2459
000725.SZ,京东方A,20201201,0.1091,0.1949,0.4453,0.0118,0.2463,0.9782,0.3631
000725.SZ,京东方A,20210101,0.0300,0.2060,0.4212,0.0118,0.2463,0.5603,0.3029
000725.SZ,京东方A,20210201,-0.0146,0.2168,0.4003,0.0118,0.2463,0.6505,0.0954
000725.SZ,京东方A,20210301,0.0296,0.2147,0.4042,0.0118,0.2463,0.2112,0.0637
000725.SZ,京东方A,20210401,0.1691,0.2171,0.3996,0.0696,0.0612,0.5775,0.1336
000725.SZ,京东方A,20210501,-0.1378,0.2439,0.4027,0.0696,0.0612,1.1891,0.1266
000725.SZ,京东方A,20210601,0.0034,0.2213,0.4438,0.0696,0.0612,0.3298,0.1242
000725.SZ,京东方A,20210701,-0.0801,0.2112,0.5155,0.0696,0.0612,0.1087,0.0643
000725.SZ,京东方A,20210801,0.0139,0.2053,0.4615,0.0696,0.0612,-0.1005,-0.0447
000725.SZ,京东方A,20210901,-0.1323,0.2222,0.5292,0.0696,0.0612,-0.0494,0.0173
000725.SZ,京东方A,20211001,-0.0277,0.2042,0.5761,0.0696,0.0612,-0.2991,0.0660
000725.SZ,京东方A,20211101,-0.0183,0.1915,0.6507,0.0696,0.0612,-0.5089,0.0546
000725.SZ,京东方A,20211201,0.0477,0.1876,0.6641,0.0696,0.0612,-0.3661,-0.0254
000725.SZ,京东方A,20220101,-0.0396,0.1953,0.6379,0.0696,0.0612,-0.3109,0.0239
000725.SZ,京东方A,20220201,-0.0309,0.1895,0.6573,0.0696,0.0612,-0.2620,-0.0190
000725.SZ,京东方A,20220301,-0.0830,0.1807,0.6895,0.0696,0.0612,-0.3333,-0.0432
000725.SZ,京东方A,20220401,-0.1183,0.1657,0.7772,-0.0040,-0.0659,-0.2539,-0.1575
000725.SZ,京东方A,20220501,0.0537,0.1453,0.9164,-0.0040,-0.0659,-0.3701,-0.2398
000725.SZ,京东方A,20220601,0.0396,0.1449,0.8639,-0.0040,-0.0659,-0.2903,-0.1870
